Najlepsze,Srednie,Najgorsze
44732.58234333361,17417.86938112094,-28481.736647254933
44732.58234333361,20732.297406140133,-24076.47278681639
44732.58234333361,22040.822404341565,-23440.777977112855
44732.58234333361,24440.334040239057,-16229.938699569117
44732.58234333361,25741.43897523132,-8461.233386320528
46808.41200749915,26333.97334325679,-5019.290546754928
51059.33597220659,27676.537192939428,-13956.96615844588
52449.21785710948,27671.743933803027,-14700.305596648177
51202.482259513265,28718.016253881142,-2507.854797945489
51202.482259513265,29769.535179934315,4618.282546306873
49606.10458633301,30200.9422377091,-345.10168034578965
48807.59928749898,29856.73281694317,-6889.345170460641
51903.286691923495,30132.396104323878,-9808.376297559691
51986.00320510387,30797.30124490724,-2521.6499397691805
50586.895682784634,30094.634868314388,-4464.823192854179
55452.61558119625,31696.685300539866,-3589.8786019576364
52516.60924901477,31172.023664225762,-1141.5748459994793
55598.033740651,31478.37856990781,-398.03724000665534
56744.53803224623,31706.058629133877,-4735.504801296411
55524.20375365121,31435.21944012877,3763.4032427446364
56844.41732238217,32876.0961380765,2023.9717398814537
55532.72683304976,33009.167083562934,7626.116728167792
55538.65955938597,33472.63947538252,5807.859091758073
55538.65955938597,33915.96459341376,551.4276592832175
54979.40095472874,33529.136163653384,5560.693979077332
53094.64821727085,34597.1266844066,8485.450100421425
54674.355841293436,34041.53313318243,3728.961332201987
55969.84663108962,34657.43678450069,8762.03930317986
56070.788592460296,35234.90045272605,10260.633522864417
57000.71306173402,35773.95403485377,9537.93340047574
57000.71306173402,35714.82917809699,6703.335868392576
57000.71306173402,36004.676373939335,4070.6757638050185
57000.71306173402,36108.6773417933,12212.431785735753
59508.99874386698,36727.88305383354,8677.027927957432
59508.99874386698,37802.228995756785,5892.027052741949
57535.67931356631,38170.06758099145,10165.14538915838
55590.20604725279,38395.41977625922,14133.09600747592
57917.68299248916,39270.15121383417,12115.027588432291
57917.68299248916,39074.923375217426,14562.026351459906
57917.68299248916,39709.072680011435,12197.43907754292
57917.68299248916,39385.82737031829,9022.076247343852
58764.25557415234,40718.712544750524,6018.768587664905
57000.91200532002,38986.86215986397,6990.169666437694
57000.91200532002,39452.103190675036,15331.284444973106
59259.66221348769,38813.46426696082,11238.656769240217
56178.90533998771,38240.981401459874,13295.816995521687
56169.309832072846,38856.42139140427,14430.519613298122
59962.51000090181,38912.8209313663,12834.569352414721
59962.51000090181,38391.426228250755,8309.879985766122
57769.10361689522,38237.48183861636,12820.032427183527
56631.54114040907,37692.98336842812,3986.254577758329
59027.29525252075,38864.263762549264,7570.9235332096
59027.29525252075,39698.68223878977,14638.370573946464
59214.1647899254,39873.56990004429,11538.620740015336
59133.82797879332,40195.77769312178,10607.2191139504
60419.22012469686,40227.70325880238,11648.125354298652
59133.82797879332,40366.96062699425,10494.388046011823
59727.04500844541,39742.695588287046,16859.367243205546
59727.04500844541,40135.645357399284,14316.622379200766
59727.04500844541,41082.955465781495,12517.792455731964
59727.04500844541,39853.431526133914,4235.135642928246
59727.04500844541,39475.92340194797,11924.96005516668
57685.52189419759,38513.41901842071,12089.831956116032
57726.777361470995,38897.43181868462,6662.440875060391
57947.027468274115,39485.083780277324,9702.827722175862
58887.978934113286,39392.96474938938,15590.121207285207
58887.978934113286,38530.05367452764,10093.631064580928
58887.978934113286,37955.64510660222,12330.73685005019
60233.362757916475,38184.50566051662,9595.824489240375
59629.51759226784,38386.7928840165,9877.583209180535
58116.03264033246,38697.033522592246,10075.44562009511
58116.03264033246,38246.1848854191,6241.212404352744
57681.688263684424,38754.97328286175,4565.171125777721
58285.27263932914,38749.33237836227,7643.595658360195
59551.15143800248,39337.77785214422,10793.316179395406
59551.15143800248,39848.95436657835,15436.51560552913
60151.45538679587,39854.13047181909,11223.944449723786
59551.15143800248,39797.48353851372,8433.171533441244
58862.29746690461,39878.743203540005,4254.781078186701
57601.64220465167,39842.874422801186,8379.050954854698
56978.62986558334,38932.06674919906,13179.723115943256
58156.19144429984,39788.38166481002,11270.670206298717
58222.372322117626,39812.362203302364,8699.871098582109
58201.29519265384,40423.65608963801,9134.388867019603
58181.005740448534,40028.647770227944,13653.029501935729
58181.005740448534,40118.71733651928,13354.023239655275
58783.01094484814,40606.49208352983,10682.874003877921
58783.01094484814,40947.03593577055,13667.59243984826
58783.01094484814,40405.07560471799,7875.102374424838
58392.96495056927,39767.27280030714,4266.663679635472
58462.965234703894,39333.169383910936,12418.159272383025
58392.96495056927,39049.75811065457,6761.561731049238
58392.96495056927,39916.74934689614,13495.687334857284
58745.72781800138,39907.53494598214,12493.58322687773
58771.14262419436,40511.62821383306,16638.503917231457
62989.65097691119,39866.8041845196,14608.612372380449
59806.238510453295,39654.17396225039,7027.598177729742
57218.871480819515,39659.94381210269,7331.443976889146
57218.871480819515,39442.917778641524,15361.205687853508
57610.069540890516,39566.895472788616,16185.389521875768
59124.66251804458,38858.18593164818,10515.535264089514
57632.61851058622,38801.774559632424,13268.567133852732
58994.461076738306,39360.433313312686,15671.137226965002
58195.20410889172,39436.63466886397,8532.833168884477
58195.20410889172,39585.67311197245,7081.636241802989
57813.84491681295,40106.17996109785,9421.723836413687
58697.03488724815,39850.58536521942,10205.737756769508
59640.62610459442,40096.84005499862,9836.567174784665
59640.62610459442,39914.3152980197,5501.294499138225
58611.86593966246,39958.74692576822,8617.715779727121
60938.100631686124,40627.70197812509,16896.924946610525
60938.100631686124,41771.39298403957,16844.939934237584
59608.88795977244,41246.57699011122,13811.009202805057
60625.13339661641,39814.687046156025,15286.10188330157
57776.8494673051,40240.240845304244,15789.640429780207
59329.32801197784,40079.488995398446,13454.060843195082
58521.59960824321,39608.87279210594,16102.853093434416
59171.78409382562,39725.82810454861,8686.721313722199
59630.86054177232,39960.96130799611,16377.44651500156
60026.68597273081,39492.00706608436,5056.467768101225
60026.68597273081,40601.30863531456,22273.54119665544
58362.079606487496,40653.616917460306,5022.627845060677
59084.43051226476,40628.79657265305,11495.05555698718
59084.43051226476,40895.41470589555,16986.09546104193
61749.59768517765,40437.92852965272,12696.127352184049
57812.4040983254,40575.74309531113,7598.38429669122
58052.58358488423,40239.46801903581,14094.401581947648
64282.235886151226,40464.2513413351,7756.040337293292
65285.26797920083,41329.59766032741,16728.339875409685
65379.91790448576,41124.93012403506,15077.178399830518
64161.64415214458,41240.908404490336,17282.38469994253
60942.05614296396,41321.95590889782,10536.694363271963
61958.8281764823,41104.773374824224,7921.336227469306
62733.67751490377,40631.59404286728,4711.617828349248
62733.67751490377,40574.31848803061,10718.694608163394
60362.064309139394,39809.18253802471,15161.740509506606
65111.25459048849,39211.01266980535,12879.621071669026
62889.85878695333,40323.55448142276,14613.713619880655
60681.95245415031,40587.255127502656,15935.540606717346
61353.50196945706,41577.57406836753,16281.043547018387
66743.13100454901,41696.8270887236,16447.058855766052
60586.57596120833,41661.572463272634,13154.732476333636
62009.226219239164,41194.63299879413,6419.904535991154
62009.226219239164,41094.20934851456,3082.920331637477
62009.226219239164,41417.076664833105,18505.62389300487
59834.19999878933,41555.7989903597,15122.315548113736
62062.43312411879,41363.21062628363,12878.22045620477
60400.14703101371,41684.29796364169,5537.095220161864
59527.57138304857,41981.05586447921,6040.848384768178
62260.213600886535,42229.695238686705,18037.92781222859
65016.460076237694,41718.52658450011,7610.405753673695
62050.50583100673,41743.71364773219,13796.749532340546
62734.19166972726,42767.97991664085,19646.471083848635
62734.19166972726,42733.02375602093,17388.956113622786
64658.12835537746,43027.635836728914,15587.341299991574
59804.81312215916,42930.25432124634,12912.700263125997
60743.89481851075,41786.70547486037,1378.4883270456921
60743.89481851075,41170.55125712461,6825.5422558197315
64212.98915981577,41636.53249831875,16535.23765839178
61511.04018732876,42337.82507407939,18099.10743322011
61151.44968636894,41916.690994643955,9046.065414453813
64128.06188656836,42229.01761086344,16444.827937698967
64561.64372815229,41884.85146380422,16983.016346502453
62752.8511114401,41426.106085058746,8417.66627935403
64786.76117306856,41249.56357279181,8417.66627935403
64786.76117306856,41726.43319309981,15659.448411105244
64786.76117306856,41834.21025969328,18917.31429143352
64786.76117306856,41413.535341874245,13934.034147637285
63804.44247580874,40767.87373821737,13906.382008239932
63804.44247580874,41012.49773108024,13884.815644311166
62692.823857068346,40325.00997815771,8361.99793783843
63883.119718738235,41188.00264643161,14487.832528086845
60951.463132054356,41383.716773797714,17710.780719580187
60889.753153902224,41452.472340343105,11847.221722852744
