Najlepsze,Srednie,Najgorsze
45320.964012280296,17949.26695992147,-10611.667890668221
47889.901158980596,41757.243855454406,5337.013548430055
50852.29359055341,47526.20638322305,39720.020706966425
53686.49973240455,49781.057440426106,43162.661450450185
55450.960991871536,53369.53075419926,46704.34612402325
56926.03735101109,54571.76772043068,47893.82428100403
58231.873734946006,55007.02522794166,47053.56068175108
59864.43619100361,56162.85608684142,49383.123843059264
61183.22269026764,57012.846816297955,47458.089623561034
61986.66869312439,59851.61609467537,52674.149425304066
62807.49379991502,61209.356309927236,49506.38774763619
65125.55742388838,60979.498995990194,51801.5841145996
66036.61890361374,62589.20382983819,47471.375536700754
66395.05462523646,65580.00757760825,60588.54348717003
67196.5996729095,66131.90034904462,59905.1382165612
67199.11189017356,65218.873749353166,56581.1952044031
67524.22413886421,66684.35662890872,54907.35659684702
68048.6009952154,67057.35475770655,57329.63391551562
68048.6009952154,64701.181457566505,56880.18367770143
69139.07869165007,67770.26292778034,62903.46892762683
69139.07869165007,65834.47142812135,58660.86671581111
69166.96240295561,68690.54485164695,62418.84181836491
69166.96240295561,68747.41522595151,57908.49492978301
69586.91960084914,68640.13878432513,47528.31339273433
70199.49934716633,67764.70575399882,48586.69888596785
70199.49934716633,66806.82441674308,46508.490473062506
71104.23675347543,69648.20583075965,62594.701536726214
71224.96855639548,68920.49810186123,59916.01393833064
71351.54732157296,70748.2374374078,62233.53491882448
71351.54732157296,70738.06105662644,61468.57638786218
71673.37637328682,70971.5988176552,64599.28929142604
71958.74376023572,69960.35526613204,64463.57728904045
72473.2075991082,71840.9499332696,68299.6108326596
72609.39458628057,71833.39982972648,65720.34145477455
72609.39458628057,72252.24063928024,62533.72347646481
72673.69889690391,72225.02871142497,67580.29934496254
73135.22283791521,72229.59615047486,62449.16062203529
73597.08148522608,71378.58651949283,62915.33071921916
73645.70761678116,72739.2922475512,60619.35875929459
73753.12227930824,73073.93117993922,68260.41006613229
73764.67669097974,73350.05446413101,68260.40633667549
74600.2749998178,72966.24804278552,64084.73389820386
74600.2749998178,73672.9157542486,62658.71327642784
74600.2749998178,74203.59478048277,65465.5721496845
74600.2749998178,74309.41871757786,69562.56615153656
75004.68309855921,74109.16853651525,68489.48773557768
75319.99101022523,74556.60620548278,68944.59300164552
75420.15235481196,74638.77582135022,67040.46637047362
75420.15235481196,74789.08180463486,67752.00229353318
75671.68592943683,74917.5995587847,65903.42109818148
75671.68592943683,73471.23747321915,64232.06459387591
75755.80841345114,75153.93529076522,66118.05779699128
75999.94445828049,75215.1266760824,67462.48653897733
75999.94445828049,73887.89620489067,65524.086719890314
76132.97165810398,75745.9069390732,71088.37472069406
76132.97165810398,75311.89780237405,63517.688845098906
76202.09829902055,75513.38315695662,63823.40281487055
76202.09829902055,75406.7326289825,62470.11728010387
76202.09829902055,75632.64490523956,67951.88837920257
76202.09829902055,75583.89729918214,69102.84241021026
76202.09829902055,75249.73210536686,57460.557441339864
76202.09829902055,75688.02733756084,66619.2059076395
76202.09829902055,75741.34954301709,64650.45216144361
76236.00919306019,75908.27828753689,71937.67636902444
76544.28792008298,75515.26403387345,67951.88837920257
76556.63103857625,75936.1259045162,69636.02349491534
76556.63103857625,75938.35754836805,61819.85976582326
76673.35582922942,76090.28307597575,71005.10913157652
76673.35582922942,76021.00498183937,67621.85596544045
76753.34177627348,76371.31919066946,70189.86059853289
77757.65929119996,76155.06229695097,67204.09791547773
77757.65929119996,74287.99240041443,66693.14640526925
77757.65929119996,76863.26249017392,67902.67394650704
77757.65929119996,77445.21826789733,73280.31574972092
77841.43878975825,77016.7918738798,68455.44570527552
77841.43878975825,77403.90732523862,72573.36855802989
77841.43878975825,77348.94516417752,68915.90673596035
77841.43878975825,77472.15826608725,71878.06003002937
77886.8344652471,77161.22094511247,66531.7618784587
77886.8344652471,73916.65514095983,64098.688043682814
77924.58278443737,75042.73478719076,70117.65356842807
77924.58278443737,74806.50350715192,64305.21216978952
77924.58278443737,75221.56374654146,65115.08983544377
78442.78854404586,75403.33429110463,70757.47621427826
78442.78854404586,73550.48183397192,53471.843302771005
78442.78854404586,75294.16557502052,58636.54694795663
78442.78854404586,75681.88650680227,54213.98211547691
78442.78854404586,75214.12341390458,66540.1772346691
78442.78854404586,76092.3406840182,69470.405519593
78442.78854404586,75789.99592314978,65638.37144948784
78442.78854404586,75478.27028123969,69173.55413744054
78442.78854404586,75523.05451666153,68260.74708762599
78442.78854404586,75973.63135919944,71319.39837960654
78442.78854404586,75415.71681405141,57650.11368952651
78442.78854404586,75842.85587565995,70769.42714525122
78442.78854404586,75784.55817060912,58803.65032785411
79073.26698425083,75959.7338518259,68553.85796373559
79073.26698425083,73164.88089742027,58109.76408386551
79073.26698425083,72030.05763578789,61053.802089107085
79073.26698425083,71491.57088484288,63356.47673710947
