Najlepsze,Srednie,Najgorsze
47702.19633609004,18450.566704147426,-40169.95521549974
51263.1728928631,24781.124948528035,-18940.46676940743
52019.79947958592,28344.676728403447,-21451.13356625181
54899.508793888184,35105.676039540595,-22328.805842526024
54899.508793888184,39014.07879047134,-1201.5927365672105
57682.552368022836,48741.13111673463,1890.6916841833008
57682.552368022836,51598.43062211295,30389.634548669972
58219.98126991014,52419.39245052086,37965.53639598271
58998.46837705126,54869.01943751173,36773.04815753002
61462.318026413705,56509.33710707328,43267.582975945916
61664.16111552348,57729.440062256435,41199.74825727595
62335.49907999059,58727.123914184725,39855.90741880803
63318.498849312055,59842.17156936952,40073.18789630287
64725.2817660574,61069.09345362558,39090.46723093025
65409.96508669403,62223.92421168455,50210.27690854668
66734.52794634327,63597.678498416666,48134.68634479455
68266.30689408185,64213.75935808625,40269.896385497865
68266.30689408185,65159.45013724051,42721.00404331867
69158.99626662201,65859.46435450435,50953.64682679345
69158.99626662201,66194.096804832,51306.385530418986
69498.33951760184,66857.4876206539,51957.681148209726
69774.24082717877,67391.7112792553,53324.78109850466
69986.49692964586,67976.48592631756,50336.371108337895
70540.23686587966,68431.14220484336,51204.69164844798
70540.23686587966,68602.2710414481,54455.70490947628
70678.04684281342,69161.79838768713,53607.34490953514
71420.24461445841,69521.11089638586,51928.96261540552
71667.60466117391,69847.63552477927,49186.82367229037
71814.22514870745,69920.08309929508,61072.15001216485
71814.22514870745,69869.63759586665,52068.898891698576
72017.0270174155,69554.80060444225,52124.2851159941
72062.87402491616,69360.2851345444,54328.08944748396
72955.6440545019,69401.26741197064,53980.977671635315
72955.6440545019,69794.12288224236,50460.5824518298
72955.6440545019,70511.50931720858,56407.421750055066
73555.01077248453,71684.68343515274,55696.34869635762
74247.99567298309,72181.20012480656,61592.034001223896
74247.99567298309,72381.88983413283,54946.03404072572
74247.99567298309,72584.89464435345,56276.00311106349
74303.49334412324,72838.30512471552,55586.45512508692
74538.72518936165,72488.92056088314,60698.61835719685
74538.72518936165,72362.52173736892,55077.865476544896
75237.82795262024,72313.8100546038,51185.91106954673
75237.82795262024,71416.86690436382,54466.77947317547
75237.82795262024,70223.42736242643,49544.919652961835
75428.90732766339,71113.15735393761,50907.62953734323
75710.95000381392,74036.01548586726,49619.542648214745
75952.9526917446,74644.82046243756,54395.14595142695
75952.9526917446,74775.85859408806,52492.54005232466
76424.55505440377,75214.9522642886,61945.950973499974
76424.55505440377,75169.71250818021,54434.81652400365
