Najlepsze,Srednie,Najgorsze
45651.93112367556,18001.9955013344,-31390.87632546104
52189.11478940299,25570.527547047186,-16781.074293826314
52302.330367600785,29951.776756443265,-13589.469368396822
52302.330367600785,31343.646473797195,-11099.229877305028
52791.95607737514,34720.83612678217,-9619.880868650042
52791.95607737514,39325.51985994825,5597.854247757656
55848.5666022097,47235.23073687409,7503.203549175232
57290.83303792036,52128.491643685535,32749.049924651103
58751.76739884019,53319.95526972284,40169.0943632154
59473.647621293756,55937.506688468566,45136.322642004736
61456.77267947459,57084.40960463939,39637.53481662251
62182.63474408474,57751.76007241747,48403.04551208781
63003.261886961,58619.97450190087,39396.58542645704
63325.843413199465,59035.68844918202,35072.496045786844
64282.797762335715,60283.72182195383,41392.23641812757
65114.79327791623,62096.593947766385,46733.87346163568
65177.74498096296,62867.28136696562,45667.47330548193
66425.85348369775,63645.39582034564,48111.11598374098
66425.85348369775,64050.775761181765,42167.63777882416
67209.02892524416,64832.68356156001,42905.032808791664
67969.41679854825,65720.04632713026,49572.66624127061
68291.30399511705,66590.66294515808,54729.6454664041
68708.05450790098,66860.66854135752,55389.59384260118
69192.67662434303,67206.97158193534,49641.51760156074
70387.16551314604,67741.65791103382,48133.00084198597
70617.22333774887,68203.72946090411,55529.032153459055
71685.48019259053,68600.57792418856,53182.95811867675
71790.37737749897,69419.68861820309,52553.76820976529
72180.86651060112,70431.87200637205,57611.647038690666
72899.28065040114,70731.7610551232,51844.83117931131
73413.47338085136,71014.93804437888,52399.205423851
73883.04004103369,71666.79000133889,59217.95487332068
73965.12424349565,71906.82687135282,50011.2192379698
73965.12424349565,71890.23621129594,53095.51241595868
74345.34144333265,72200.97416957225,57340.65675772694
74638.9486692929,72084.482275372,52303.664269662986
74906.68947062851,72075.90821958405,52403.629963577965
75275.91204744633,72107.94027425126,50668.85401674157
75473.45106652853,72887.14791061207,57350.45025443628
76165.31129228597,74029.06939742604,54719.92883745505
76165.31129228597,74683.89461106376,57244.2241553027
76165.31129228597,74665.4616093328,56555.02072558876
76457.28833085009,74311.38133129814,50791.95243819874
76457.28833085009,74002.0262949712,52716.138556016354
76680.96776797921,75062.81898039301,62601.89181560077
76683.18482793945,75076.10800663652,57168.52363932023
76758.59496608326,74927.2047917714,61857.24145787053
77220.28604535117,74524.72798805982,60262.09012963704
77220.28604535117,74184.79425898161,55235.82433194806
77220.28604535117,74972.33534652712,55663.7389606105
77633.16719277408,75562.75758927494,56768.96769921769
77633.16719277408,75821.67082626265,53359.56874685263
77909.96360865809,76251.72914240972,54456.368430976014
78079.75272398558,76240.75865690617,57135.4117653475
78162.1147449693,77063.29769097557,63644.49826302695
78331.90386029679,77481.98207635838,67991.20768626503
78828.14538410478,77622.58429186972,66101.59800403003
78828.14538410478,77659.67114211129,59416.424203604634
79048.29648827972,77875.15933018908,66044.018199682
79235.59847265363,78099.96166502261,61467.83111500575
79455.74957682857,78476.00122457033,53989.1296597772
79455.74957682857,78567.75567406935,58594.02730972276
79531.83609763943,78711.23668207796,68781.27646642868
80074.76926535378,78983.45770632246,65025.50578134281
80074.76926535378,78779.27127059491,57463.476687066184
80074.76926535378,79019.0126823443,65039.12826122759
80074.76926535378,78835.64070442639,59920.81115022437
80074.76926535378,79100.03330059517,63175.85545575979
80095.18623876631,79091.57498338637,64295.748327576024
80095.18623876631,78930.99196361419,60379.98642854774
80095.18623876631,78399.81719224974,65777.78885103631
80095.18623876631,78261.44594199382,66289.53611579517
80324.16581735661,78802.65092077936,66372.03846469137
80324.16581735661,79244.6823213832,58048.68772543379
80324.16581735661,79023.97721904046,68053.24171705788
80324.16581735661,78540.54170905646,55104.4307252881
80339.94990811699,78343.59893680732,58048.68772543379
80339.94990811699,78502.55049230663,60002.43250354365
80601.05404442076,79701.09336245336,68466.04482519394
80601.05404442076,79680.17932518863,58332.36442776909
80601.05404442076,79692.63930324555,65577.62561481306
80661.27351021151,79837.36637029726,63809.142232489794
80731.24138530059,80028.29383982182,66199.29335963256
80870.27675563494,80054.32511275023,64158.3271468152
80870.27675563494,80074.88909794543,55306.2488451287
81000.46409651477,80128.9248378107,60401.19308398328
81000.46409651477,80252.59203071723,64806.991599872126
81000.46409651477,80500.34161462872,68090.00080518825
81093.22569531345,80401.70261594545,65534.06851126133
81056.48317223723,80382.31219941832,59644.12610954688
81127.86975467674,80335.96670533807,59644.12610954688
81127.86975467674,80403.6755708024,66560.94648776416
81142.3003926585,80520.15281116725,69883.86713509163
81160.6834077542,80463.25553394557,62532.514029776336
81169.05114758332,80522.03011834543,59871.241268381076
81187.43416267904,80470.09251144736,57086.81575519343
81221.88734433326,80566.15256450254,67138.23957340012
81240.27035942898,80438.6325339327,57467.27815335916
81299.42815473062,80568.01451582988,61810.51204832412
81299.42815473062,80719.42003988284,59576.37058690256
