Najlepsze,Srednie,Najgorsze
34136.00833351258,21580.079622188106,5797.482614622946
34136.00833351258,34081.310831198156,33589.03331036829
34136.00833351258,33483.498624020416,28106.316745926364
40911.47684901566,34539.45395968781,25900.665912396813
40911.47684901566,40388.748943922925,38134.86232963614
40911.47684901566,40911.476849015664,40911.47684901566
40911.47684901566,40557.47071479821,38659.813065941744
41451.75454743758,40965.504618857856,40911.47684901566
43648.54594809853,41563.443937876014,40371.85705116094
44690.04113286293,42529.07198347739,32467.81017952718
49594.767969844324,45215.9707540108,44690.04113286293
51774.01033478824,49767.546993976845,49143.31584622553
52959.33854939215,51402.08879434806,47743.82883697791
52959.33854939215,52938.857567225365,52767.62236997253
52959.33854939215,52911.66072986048,52482.560354075344
53531.99157602725,53016.603852055676,52959.33854939215
53531.99157602725,52823.24329394333,46919.35409703807
53531.99157602725,53024.92568055676,51446.45476249916
53531.99157602725,53330.385183312595,52095.778146316225
53953.36300352813,52973.20985871082,49786.49797083303
55140.591493169144,54072.08585249224,53953.36300352813
55140.591493169144,54688.15835063972,50616.26006787487
55140.591493169144,53049.67977160093,36310.25185498626
55140.591493169144,54949.979858380815,53234.475145285796
55478.110009760174,54386.28547486137,47711.62583938129
55478.110009760174,54731.19092739899,51429.903956746115
55806.80513948079,55265.947769988095,53760.34383514496
55806.80513948079,55372.34965483416,53065.263912908755
56935.26627003482,55780.186129553025,54775.47967685612
56935.26627003482,56916.29871166406,56745.59068632715
57983.09634785711,56187.35181362064,53985.58255869116
57983.09634785711,57636.01570189816,55354.59552326125
58025.066527213414,57832.697173126006,57100.25977852566
58442.00329835272,57346.66470822005,54475.65787030547
58442.00329835272,57434.411843897935,48366.0887538049
58442.00329835272,58247.949234066786,56871.44970989383
60331.36645198823,58433.40512436037,56466.65840479375
60331.36645198823,60189.54903241272,58913.1922562331
60331.36645198823,60331.36645198823,60331.36645198823
60764.78603619908,60193.959532794775,59281.847062099325
60764.78603619908,60764.78603619909,60764.78603619908
60764.78603619908,60710.964149968386,60226.56717389214
60764.78603619908,60762.510120194114,60742.02687614936
60764.78603619908,60624.14879527262,59358.41362693446
60764.78603619908,59840.13113155346,54159.96228517961
60764.78603619908,60599.07024319837,59781.938535394576
60764.78603619908,60248.99150750367,57731.02766813164
60764.78603619908,60372.254018317966,56839.465857387855
60764.78603619908,60270.50930860251,58525.267865011636
60764.78603619908,60754.127524684896,60658.200921057214
60764.78603619908,60764.78603619909,60764.78603619908
60764.78603619908,59442.32658711776,55594.49198432418
60764.78603619908,60582.664987567754,58943.575549885834
60764.78603619908,60625.61196781408,59515.67148213047
60764.78603619908,60455.94017662868,57676.32744049511
62208.31021834049,60954.57984554706,60247.37969530361
62702.88249079107,62190.184954131524,61775.85709399321
62702.88249079107,61512.93089716559,50803.36655453633
62829.466031988304,62715.54084491079,62702.88249079107
62902.898019949585,62752.170733885,61983.08106299401
62902.898019949585,62459.640663465056,58470.324455104455
62902.898019949585,62549.71464373387,61177.97016440282
62902.898019949585,62721.61162668491,61090.03408730293
62902.898019949585,62511.626250991096,60409.34711931389
62902.898019949585,62585.924504475275,60239.46608559475
62902.898019949585,62118.980429399366,57063.359889218125
62902.898019949585,62794.75503632475,61821.4681837014
62902.898019949585,62902.89801994957,62902.898019949585
63420.738093166874,62555.83751188391,60723.99302731317
63420.738093166874,62618.0740270384,60018.49915171502
63420.738093166874,63420.73809316686,63420.738093166874
63420.738093166874,63420.73809316686,63420.738093166874
63420.738093166874,63235.10065414733,61564.363702971554
63420.738093166874,63288.357278804506,62747.61573799398
63420.738093166874,63046.888344950145,59682.240610999674
63420.738093166874,61957.95182718143,56167.422008094116
63796.22142695672,63330.949464294965,62147.36847065809
65657.73019025767,63212.05326569552,59515.1847659654
65657.73019025767,65281.730087279946,61897.72916048046
66222.712361377,65197.15448175194,61696.534308106755
66222.712361377,65077.17746561593,59906.424486573706
66564.53759834247,66256.89488507353,66222.712361377
66564.53759834247,66519.18301532532,66110.99176817093
66564.53759834247,66517.3392665118,66092.55428003566
66564.53759834247,66464.40446042884,65563.20621920607
66564.53759834247,66292.56031222429,64980.48572019334
66564.53759834247,66083.3526056244,63476.09155689474
67248.62884866542,66403.85298565424,64621.27107067049
67248.62884866542,64300.58505113458,60084.64696435568
67248.62884866542,62949.86462363873,60930.887427967886
60930.887427967886,60210.73324485412,57220.55906576855
60930.887427967886,60867.46331614137,60296.6463097029
60930.887427967886,60646.071658425106,58082.72973254021
60930.887427967886,60875.41608452982,60376.173993587356
61117.63257703733,60770.13394969207,59136.60749614039
61117.63257703733,60355.276224770525,57577.03957869124
61117.63257703733,61017.15319955727,60426.765625690496
61799.3105829307,60854.37709818423,59424.65699221106
62141.86510221197,61432.170886388674,59704.591311230935
62141.86510221197,61968.883599409965,60676.83543482298
62141.86510221197,61604.88481782891,58916.88078190094
62141.86510221197,61974.26021980333,60465.81627812562
62141.86510221197,61597.282924336636,58156.92227699462
62141.86510221197,62135.41588688803,62077.372948972705
62141.86510221197,62121.5356593985,61938.57067407742
62289.28365527632,62156.606957518394,62141.86510221197
62289.28365527632,62145.310799590334,61208.20094209576
62973.59119320761,62145.26036382753,60164.743202857215
63240.843943802414,62108.1161588358,60105.3095939049
63240.843943802414,63200.109040367126,62833.49490944955
63573.77257020779,63274.13680644295,63240.843943802414
63573.77257020779,63183.55060888879,61458.03669026071
63573.77257020779,63320.14692934851,61124.196144045505
66463.20164291232,63208.864232332984,57483.299463785195
66463.20164291232,65648.14586580305,62656.94608062226
66463.20164291232,65579.33833317712,60175.29913089894
66463.20164291232,66179.21081901852,63623.29340397433
66463.20164291232,65807.33354374325,59904.52065122151
66463.20164291232,65277.788528549565,54609.07049928464
66463.20164291232,66342.85328640063,65614.3595398546
66527.15207688906,66249.17518060759,64258.98658588822
66527.15207688906,66253.91962737427,64550.90397847784
66527.15207688906,66527.15207688906,66527.15207688906
66527.15207688906,66277.7181322523,64044.462041212464
66752.21442770338,66549.6583119705,66527.15207688906
66752.21442770338,64997.4156654182,60354.56452158855
67092.14615491449,66497.71670352461,63960.46725552324
67140.51519833479,65934.968461288,63056.53914153596
67140.51519833479,66863.81737200526,64373.536935039345
67615.14348238966,66662.10431190958,63147.45879510899
67615.14348238966,67396.51965522817,66342.71569236924
67615.14348238966,67412.1536797582,65585.24545607514
67615.14348238966,67497.86900829183,66442.39874141166
67615.14348238966,67441.67474293809,66472.5201382344
67615.14348238966,66494.28864879315,61628.06555799407
67615.14348238966,67182.57620101298,63505.46201830139
67679.26076410213,66945.01123542894,63199.485557149
67679.26076410213,67238.16126826892,65403.567045393735
67679.26076410213,67679.26076410212,67679.26076410213
68502.44735513185,67350.21002978447,63599.571448400035
68502.44735513185,68486.14346696876,68339.40847350085
68502.44735513185,67766.51981482188,65725.97305191992
68559.05916123318,68479.01965672037,68211.55856491553
68559.05916123318,68552.81127787891,68496.58032769055
68559.05916123318,68188.2190680804,64850.658229705536
68559.05916123318,67917.411640093,63475.849423435415
68559.05916123318,67729.05967693089,63515.99341558514
68559.05916123318,68312.47105963217,66093.17814522304
68559.05916123318,68501.12847520503,67979.75230095173
68559.05916123318,68172.9932987192,65330.22779561653
68837.00051980851,68586.85329709071,68559.05916123318
68837.00051980851,68682.58558878263,67292.85120954971
68837.00051980851,68134.14963937491,65202.68132958645
68837.00051980851,68832.63452322563,68793.34055397961
68837.00051980851,68673.85737719575,67205.56909368088
68860.80623968015,68839.38109179567,68837.00051980851
68860.80623968015,68291.80811725408,64755.3676025885
68860.80623968015,68860.80623968015,68860.80623968015
68860.80623968015,67972.3695014036,62749.464840348264
68860.80623968015,68860.80623968015,68860.80623968015
68860.80623968015,68429.00108088618,64904.90176254654
68860.80623968015,68305.29143752935,63305.65821817218
68860.80623968015,68860.80623968015,68860.80623968015
68860.80623968015,68667.40739446504,66926.8177875291
68860.80623968015,67551.94153093817,60372.51791419048
68860.80623968015,68695.43684525954,67286.74713789804
69179.99834984087,68885.20636274279,68785.61536014585
69179.99834984087,69029.03098634657,67670.3247148979
69179.99834984087,69104.43716019695,68424.38645340159
69810.98750138147,68625.77813539351,66627.23484338488
69810.98750138147,69664.34277559009,68344.54024346771
69810.98750138147,69404.8616329707,66638.08108928593
69810.98750138147,69327.82197286829,66626.31704520252
69810.98750138147,69489.11883111898,66592.30079875657
69810.98750138147,69170.20546067016,66488.48702979845
69810.98750138147,69371.57331380306,65416.84562559739
69810.98750138147,69721.72854850124,68918.3979725792
69810.98750138147,69605.81799966414,68527.0437932577
69810.98750138147,69295.50390662634,65143.446008238956
69810.98750138147,69769.58383341719,69396.95082173857
69810.98750138147,69716.88639561248,69271.95347364203
69810.98750138147,69492.46630676059,66625.7755551727
69810.98750138147,69578.7800276878,67488.9127644447
69810.98750138147,69529.78144354805,68353.51251872788
69810.98750138147,69356.30199939148,67291.73216067377
69810.98750138147,69663.45406217048,68335.65310927153
69810.98750138147,68407.08259855318,62902.42596879146
69810.98750138147,68650.22286742287,64537.112801508374
69810.98750138147,69587.96770330994,67580.78952066622
69810.98750138147,69313.39090047774,66996.061059104
70028.47438170938,69303.09070520461,66571.1116997191
70028.47438170938,69254.29746521193,66905.07327852242
70028.47438170938,69587.48891974305,67655.56207148574
70028.47438170938,69819.24333651036,67936.16392971942
70747.34678165845,69921.81177030879,68918.80926291064
70747.34678165845,70263.84234108964,67878.76824829902
71068.29787321358,70382.24604317521,68733.39758122935
71068.29787321358,70500.68271993136,68665.23462658956
71068.29787321358,70385.96477607693,66906.10425192962
71068.29787321358,69456.33741691681,63339.02528071766
