Najlepsze,Srednie,Najgorsze
48576.869738139205,18711.619062555663,-28314.232256860647
48576.869738139205,25964.197486881967,-8164.359360292627
51342.2366622166,30691.33906453774,-12992.41507802748
51342.2366622166,34467.820119088356,-5488.425639388384
53206.110639759456,41203.89306165183,-2286.19233906272
53206.110639759456,46580.85612978726,8672.390120791155
54793.666219029285,49194.102388229,24976.706270541894
57336.95285153781,49737.00826295739,32679.508444000923
57336.95285153781,50260.01486534802,28206.879838930123
59388.04564226113,53669.999334204374,31207.959844247394
60447.57248080133,55828.08316335345,35796.07619465205
60447.57248080133,57045.48769878596,40143.96167387584
62049.64088575842,57845.14983446827,40996.72642745624
62835.725936195755,59161.082662104796,45955.49775800109
64171.55525851008,60233.32490003152,44421.32333100056
64895.39194284731,61031.72817568164,41417.53969812568
64996.3445193206,61914.35044712254,42666.814154249536
65765.25456690878,63634.728305242614,49400.77531735726
65981.67911153362,64054.593352722804,54871.69930915064
66332.37428453345,63435.47718189105,37418.23187311736
66574.12137122157,63584.50478225513,48699.17916769552
66886.06208735696,63992.0748822785,45794.216846513606
68573.77622247729,65159.98593700244,47128.73564864166
68573.77622247729,65914.0934570302,52597.67709050186
68714.90423267357,65988.92533910509,46095.30078903569
68844.36732274413,67015.70183814772,45086.492904589584
69081.55414342975,68000.64711098222,56950.34508737336
69323.35725226546,67907.04796621516,52112.28653728242
70143.08664328905,68520.14833510066,51685.96684584403
70302.89781496165,68641.1314721544,50801.924184837524
70668.80179632221,68713.73410463586,51816.8511996235
71219.70910323583,69147.05950196323,50297.381284685616
71219.70910323583,69692.11608419975,58463.47516553767
71435.37622388257,70241.76560759841,50424.314576643366
71921.5523134763,70639.22356585595,54489.520113861596
71925.98302817288,70552.51967249361,54043.02490247004
71925.98302817288,70284.560701067,51705.71459970765
72113.83062936454,70312.18620711898,56885.265789587764
72649.19399700264,71241.4094556365,57321.78737267275
72841.38983773038,71369.40770556666,55445.12348783193
72915.17975402066,71248.26498660861,57645.88256802671
72915.17975402066,70360.62004028201,52111.89061971479
72916.67950285599,69303.08530606811,49319.48917352401
73274.09003981242,68589.7728058107,51787.052968490316
73274.09003981242,69203.62399100776,52947.914244758984
73805.10235311018,69874.35555799877,50322.385359040294
73805.10235311018,71548.42799974578,45748.033172340794
73805.10235311018,71936.34155183526,58889.741319595036
74259.38114953521,72474.59015615087,55758.36836481009
74259.38114953521,71901.6476722672,49976.83951140298
74259.38114953521,71981.38158120033,54134.202226705915
74445.43831125688,72829.73787642898,59747.99570747396
74696.95347401629,72362.31776722393,57903.36090010728
74696.95347401629,72709.41340761643,64806.68008181149
74696.95347401629,72731.35801924072,52782.21243111347
74696.95347401629,72801.99276465349,60266.958222146706
75105.0904936547,73240.77452511336,62721.410196502795
75125.36305696033,73146.44998091756,55229.20087546944
75125.36305696033,73738.60510386685,50297.27088225993
75125.36305696033,73639.74951114158,61694.46312120557
75299.42936444748,73934.59982347024,51840.60262074854
76008.59575926255,74603.24677622935,62131.98686897871
75493.62157479477,74343.74824468643,54857.71628283823
75804.57451549164,74610.40173849888,57995.9320103663
76070.54109405247,74794.15795672884,56158.21663544749
76170.43842847408,75049.49251038027,66453.33459973414
76383.30550872283,75421.94698039962,56831.1544312121
76718.12225152405,75474.66605432941,58765.6940493942
76718.12225152405,75444.87274811591,58070.980705252194
76718.12225152405,75182.31914355422,55070.85765715175
76718.12225152405,75103.61933441921,63812.08486134291
77058.76599738938,74976.08198068223,56010.83690538159
77058.76599738938,75054.55502392267,54329.11021310163
77156.3160918687,75685.69141880482,60286.40110285085
77156.3160918687,75517.90519214937,65267.59616623545
77156.3160918687,74984.51408173073,59694.1824325163
77156.3160918687,74800.42042530602,61228.56813921741
77302.24210433458,74631.84487659959,59093.02054627638
77513.02378389597,76064.02935916156,62668.790780238436
77513.02378389597,75439.26973941749,61860.72052243835
77681.02469833045,74820.54897831459,53266.30196558453
77681.02469833045,75745.24069061464,57882.22643355906
77983.30712116275,76983.45042607348,59634.688194142385
77983.30712116275,77026.593648278,64859.43527984746
78238.85480703234,76562.3909008786,58409.29971367177
78238.85480703234,75722.88933374199,60489.16766922532
78353.25586967554,75564.09579232849,63479.881558169116
78353.25586967554,75517.27996216412,59440.430776883055
78353.25586967554,76808.43839216875,62309.785018833856
78353.25586967554,77447.11854893104,60213.381070294214
78528.22751325865,77797.25754049562,58029.22747110583
