Najlepsze,Srednie,Najgorsze
46251.10530127836,18936.16637341226,-16544.011299667807
47748.059706853695,24787.785740867388,-7864.926230561425
47748.059706853695,28217.32590562894,-12776.407201548194
48242.09313677605,31111.397050381078,2388.2548037092056
48242.09313677605,36804.130029857835,2388.2548037092056
48242.09313677605,43511.9700866614,18331.10883334113
48242.09313677605,48051.70299928513,47748.059706853695
48242.09313677605,48237.15280247692,47748.059706853695
48242.09313677605,48242.093136776144,48242.09313677605
48242.09313677605,48242.093136776144,48242.09313677605
48242.09313677605,48063.180387791515,30350.818238313223
51658.99694901464,48278.10674885749,48242.09313677605
51658.99694901464,48085.85691072017,43912.89921868645
51658.99694901464,47977.38708153205,43912.89921868645
51658.99694901464,47533.089129718785,43912.89921868645
51658.99694901464,47777.343307750736,43912.89921868645
51658.99694901464,48441.730430877535,44114.153153233325
53071.01760077699,51215.511811593555,44114.153153233325
51658.99694901464,50977.696982873,43064.34059959728
51658.99694901464,51513.64058383901,44616.12793600263
51658.99694901464,51658.99694901462,51658.99694901464
51658.99694901464,51658.99694901462,51658.99694901464
51658.99694901464,51658.99694901462,51658.99694901464
51658.99694901464,51658.99694901462,51658.99694901464
51658.99694901464,51658.99694901462,51658.99694901464
52772.95631426655,51670.13654266713,51658.99694901464
52772.95631426655,51650.298717816215,45219.377002913854
52772.95631426655,51926.3471966751,51658.99694901464
52772.95631426655,52436.11312616374,50615.99938680585
52863.50840801641,52768.47464605594,52234.23739944774
52863.50840801641,51995.48843329713,44984.20649101765
54237.79354198919,51842.996127621,44657.66669126307
54237.79354198919,52550.40270810469,44984.20649101765
54237.79354198919,52746.83247717309,44984.20649101765
54237.79354198919,53883.77496484593,52772.95631426655
55047.62965677569,54234.36016995627,53084.62022390348
55047.62965677569,54153.251430459524,48925.69297856876
55047.62965677569,54456.44929298163,54237.79354198919
55047.62965677569,54877.91824275854,54237.79354198919
58735.37442994954,55074.0756878209,54004.48798811389
58735.37442994954,55195.139447702735,55047.62965677569
59613.69288029522,55646.45200498704,55047.62965677569
59613.69288029522,57034.03507674756,44754.97886012868
59613.69288029522,58518.993519795236,48442.72363330253
59613.69288029522,57726.820886844594,48442.72363330253
59613.69288029522,58091.11265762677,48442.72363330253
60084.46693035278,58031.56405189881,47832.93516804276
60084.46693035278,58667.797512557925,48442.72363330253
60084.46693035278,58165.36844022153,48442.72363330253
60084.46693035278,59309.15086242931,49493.08908245695
60084.46693035278,59907.48278046974,54480.64350349496
60084.46693035278,60052.0426695875,58022.376842888596
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60079.40694580176,59578.4684752472
60084.46693035278,60052.01737931258,58309.4746135873
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60074.61774146614,59099.54804168445
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60055.04636799495,57142.41069456568
60084.46693035278,60065.50821803477,58243.87409693086
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60071.69328399326,58807.102294397766
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60070.052948906785,58643.06878574898
60084.46693035278,60079.38797007327,59576.57090239696
60084.46693035278,60059.88628781055,57626.40267612634
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60082.6854780466,59918.54083958659
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60048.23060424665,57355.770419180844
60084.46693035278,60084.46693035282,60084.46693035278
60084.46693035278,60082.25515479309,59863.28937437959
60084.46693035278,59990.52408580874,53588.016677635685
60688.97635582916,60037.47215098907,56594.082106058544
60688.97635582916,60110.25300139844,59470.18629541511
60933.358957633965,60161.19561320237,58559.78027560254
60933.358957633965,60542.185968208534,59470.18629541511
60933.358957633965,60809.896705660125,60317.49864687269
61496.671290631675,60828.279847889164,50920.35908719707
61496.671290631675,60183.55723059032,51669.937460428875
61496.671290631675,57884.412424673654,46918.53642472706
61496.671290631675,58400.38623987288,51669.937460428875
61496.671290631675,56882.49025208833,46207.559766794926
61496.671290631675,59293.38509758346,46918.53642472706
61496.671290631675,61333.7341513846,52420.569502979626
61496.913449844986,61496.673712223776,61496.671290631675
61985.27574571722,61494.214900930005,59523.66875431285
61985.27574571722,61610.43015316969,61496.671290631675
61985.27574571722,61862.23392727227,61496.671290631675
61985.27574571722,61923.80684602282,55838.38577628566
61985.27574571722,61893.905175151325,53400.74112584174
61985.27574571722,61974.76599972312,60934.30114631584
61985.27574571722,61940.72274994268,57529.97616827161
61985.27574571722,61978.25887901882,61283.58907588602
61985.27574571722,61937.677464972876,57225.44767129112
61985.27574571722,61944.434494465,59290.86293728549
61985.27574571722,61985.27574571713,61985.27574571722
61985.27574571722,61940.60515659702,57518.21683370586
61985.27574571722,61924.12452404956,55870.15357896
