Najlepsze,Srednie,Najgorsze
49450.94681700099,17534.14827454783,-22643.623004064808
49450.94681700099,26401.544201515917,-20804.354352425667
49885.84037161715,29740.072412636167,-12029.933327172912
50034.17108091808,35601.326244036965,-8178.100697763439
55302.65442218072,41260.35880788351,-5811.9397285981395
55302.65442218072,46943.66179337113,26098.840414180842
55304.907202855946,48832.29054024522,26373.059127948072
55815.817302575386,48691.47114238249,19501.91078262191
56905.349215933915,50387.8976955571,24375.312330033383
57483.1027059079,51510.44437166363,30097.76729050024
58935.532493337705,56307.86421260503,31470.614756383176
59582.1580247219,56897.35572595579,42885.64073277118
60410.69319503396,57271.31962726246,38590.9541561073
60695.42195361108,58177.16001401478,38495.92285472734
61714.63413070427,59442.81779012337,46533.303858693565
62359.63163230783,59221.12325373468,38840.42016293625
62132.32425408501,59700.99318338099,47379.220935915626
62403.738250570685,60433.37134239452,40455.55097320704
63910.53977044297,61169.56700396051,54037.08571724535
64247.79397344488,61392.43668062075,42380.3163343331
64247.79397344488,61837.64157788872,53897.250964946594
65761.38359007964,62301.895259833,44937.28754595422
65761.38359007964,61858.44631359325,42224.95488351815
66070.4051695819,61730.258477492185,32389.44251302624
66987.76107117685,64152.069706466325,35539.73169401416
66987.76107117685,65126.56450499352,52804.58571098981
67411.36125888358,65187.55832241539,53627.43890784824
67535.07230112213,65597.01685039946,57099.668885022205
68018.34364860464,65798.1751276025,53841.19229389827
68500.54613617162,66761.68325674438,57680.96954915959
68500.54613617162,66832.92433718624,50811.90412713926
68805.64218071593,67259.29740610813,50039.3145244995
69145.94808432367,67441.68749021835,58085.252104456355
69890.59099460568,67502.58298552744,54924.738931074586
69890.59099460568,67853.62206433718,53361.015802416616
70108.69048063338,67764.10448532582,44433.47585296138
70487.6510378485,67267.2739547611,41272.28827505792
70928.88735198294,69055.96842954434,51029.95584138444
71187.17286533918,69973.49684170887,50836.03228744858
71187.17286533918,69915.52492003344,51951.93978117446
71380.97782114323,70498.33721775966,59762.05843356417
71380.97782114323,70795.48822708579,61390.483517988054
71612.89482509033,70636.29704705613,60133.57876032545
71933.5213113815,70820.88067875354,58139.56653989524
71933.5213113815,70911.69469246682,62493.44186598931
72460.29820099508,70891.63518623784,52281.90256098159
72520.94382141164,71384.26060802361,61322.55172294632
73047.72071102522,71630.2930545398,56107.308011128036
73214.11080479022,71924.04546411548,52281.90256098159
73914.67955353095,72211.68861997659,61306.90358388289
74453.28480718142,72789.55144293593,64857.09481099921
74617.95992466497,73260.52965948964,62826.51118305753
74852.78486140425,73887.51766443263,58627.07150692797
74861.06407777921,74150.33579332006,62192.344335955364
74964.07746050677,74117.91172243527,63183.92027868483
74964.07746050677,74239.11780706044,59026.571561150784
75498.29314194417,74460.39662555637,51892.04702158603
75498.29314194417,74583.56099835545,66674.32750913527
75498.29314194417,74474.02985498517,60019.4331153783
75533.34772894929,74746.61809903964,65304.64777160209
76365.2519844499,74864.93590969013,65785.39160179251
76394.65265433778,75103.59013625795,64765.57351588241
76394.65265433778,75337.39656610497,60204.762082892645
76394.65265433778,75357.3700328441,62593.8491419877
76604.68340093446,75685.83529701477,65259.93993326074
76604.68340093446,75733.49351394495,59922.11661467684
76604.68340093446,75890.11946221028,62036.60071989743
76604.68340093446,75822.21809099895,62462.07112728991
76666.28846735114,75888.58464340054,63588.01890909763
76749.57205261984,75910.44907576712,65568.61573346883
76840.63374594718,76150.03467180512,69253.59124682698
76920.79338970072,76105.8253134387,62954.81733583093
76978.16868005684,76448.40032819672,69292.60656931862
76978.16868005684,76221.97968054978,66165.17261560902
76978.16868005684,76315.71679129757,62561.24992579354
77086.78189205182,76366.2346961747,63926.38474036089
77238.66875608105,76417.76750300323,62995.67001891942
77238.66875608105,76558.64583552124,68847.93628726364
77238.66875608105,76394.5315098264,64229.28755419208
77278.14707808579,76746.9892072275,64738.14691351852
77382.21886679954,76507.96762708147,56345.99460860535
77509.22391352354,76567.98712475762,64135.91978395946
77652.77402424201,76512.80725577714,59806.02581725842
77955.6780030146,76816.0266614511,59587.447088189074
77955.6780030146,76846.36725456573,68666.30216815702
78000.20912254513,76932.68679164129,68638.22594216772
78000.20912254513,77365.60808043684,66679.19413195405
78108.94202665746,77388.23277143356,68660.35721371452
78153.47314618799,77327.21843558525,65130.311616820414
78223.92651219535,77526.79874580653,68292.45203616006
78223.92651219535,77394.90811375024,66392.62927678775
78230.87031429166,77483.83084984322,68446.68739366255
78242.36715370137,77629.05164388276,65388.076103263615
78242.36715370137,77574.53297261892,58909.82762980148
78298.09582102223,77466.09086451463,60963.088487775916
78298.09582102223,77693.94059525349,60273.55396452938
78508.42667489435,77212.90053920452,60031.231643284336
78997.82310996945,77496.60796537239,57968.735282939684
79276.27776829642,77815.87148937449,60333.71952285448
79276.27776829642,78049.9669523614,67709.34256719796
79276.27776829642,78530.1878514632,59722.90647647843
79276.27776829642,78653.17921727769,66525.96185070078
79276.27776829642,78738.42472903407,67541.5296894158
79492.65223142006,78599.11113513703,66157.95729602072
79492.65223142006,78659.788914144,68295.04597504181
79492.65223142006,78742.6702283003,68187.04633637397
79492.65223142006,78587.57590664084,66799.48981783165
79492.65223142006,78784.0038751482,66397.37971200902
79492.65223142006,78371.94356126859,65182.41630226709
79492.65223142006,77991.15989594252,62752.90977906329
79613.22023982606,78161.58083505744,65319.49299822244
79613.22023982606,78052.84474930738,61219.58706903418
79618.158452676,78369.37272005211,58073.83899289914
79618.158452676,78468.0411376952,66318.83293489995
79618.158452676,78535.85892822008,64021.96470612803
79618.158452676,78395.71460537128,63669.050039431575
79618.158452676,78709.49744554757,67485.08581263837
79618.158452676,78577.90770815557,66527.22217508077
79618.158452676,78549.65193095573,66434.82980355145
79618.158452676,78573.35810806588,68185.44907442873
79711.26576693743,78692.22286048334,68356.0231531878
80053.44713807094,78659.41267054174,65950.54596730533
80146.63094881838,78652.69619941498,58207.3628445583
80146.63094881838,78856.34833666707,62200.73348446547
80146.63094881838,79296.75589109152,61715.639640384514
80271.21375937197,79286.0390737037,66847.33809496087
80271.21375937197,79748.68472124649,72760.28229295457
80271.21375937197,79527.82947730616,67883.05974532977
80271.21375937197,79301.98132531626,62428.088680080866
80271.21375937197,79519.79252546704,69357.87160458181
80271.21375937197,79547.02848406624,61004.235464408535
80385.67604653347,79480.95155773415,67342.95403117745
80385.67604653347,79482.43377756566,61933.27943876094
80385.67604653347,79598.97697961377,61004.235464408535
80385.67604653347,79553.75327980268,62641.465150259886
80385.67604653347,79617.38249192837,68680.8690690553
80625.59489776545,79801.27437112003,70198.9866426551
80625.59489776545,79511.18979396946,62641.465150259886
80625.59489776545,79691.15120936888,66755.79011823569
80625.59489776545,79728.50612579692,63960.17413236819
80680.6818839175,79885.2185602967,66810.05778764958
80680.6818839175,80028.03321153331,69749.92182898446
80756.21235665359,79952.486600772,67417.18686621542
80756.21235665359,79742.70854674971,65945.46609946224
80756.21235665359,79015.38657142218,66273.86583323224
80756.21235665359,77467.3362053389,65929.99571332915
80756.21235665359,75383.39077591416,59898.66404044431
80756.21235665359,75860.22060460695,66561.2524799426
80756.21235665359,76185.983253481,64945.701378328326
80756.21235665359,77110.37993618334,66292.09048523047
80756.21235665359,77029.68944994271,67402.90530868998
80756.21235665359,76837.59099197702,55612.39100051839
80756.21235665359,76778.38043343025,63232.219628182174
80756.21235665359,77008.82264098976,58762.904467266184
80756.21235665359,77028.47305724166,58750.00752947944
80866.60061260761,77046.46284007755,55612.39100051839
80866.60061260761,77255.5393919339,68484.30593111979
80866.60061260761,76784.1285346681,63695.21930141581
80866.60061260761,76882.9901307641,66701.09494617875
80866.60061260761,77064.84780383427,68293.32103053437
80866.60061260761,76547.53423862689,66455.57600766356
80866.60061260761,77187.66747863224,65137.645232778545
80866.60061260761,77059.88069820317,67346.51458690787
80866.60061260761,76582.67515373511,55747.18796627901
80866.60061260761,76563.62658010809,63572.397066022626
80866.60061260761,76810.81221260526,60169.888425767254
80866.60061260761,77103.33223113767,67085.28230709094
80866.60061260761,76959.56755033207,66706.84375456686
80866.60061260761,76598.78025086974,66142.29207147296
80866.60061260761,76573.00924833759,64515.14384561691
80866.60061260761,76892.509655039,61963.93774139537
80866.60061260761,77066.84653663039,59751.003082452466
80866.60061260761,76794.24804281954,65094.47149093172
80866.60061260761,77094.04185518788,67714.24129276507
80930.94471567574,77072.71164499885,59690.19398281585
80930.94471567574,77287.68974830488,61180.82360520567
80930.94471567574,76771.84357949333,63829.85311805075
80930.94471567574,76504.4235046201,57927.83438533447
80930.94471567574,76852.71744590554,64581.36820927924
80930.94471567574,77070.9246875251,66474.3949526258
80930.94471567574,77082.87669378732,64769.17690406772
80930.94471567574,77196.50861321711,63452.959261139236
81130.08803707347,77164.53551284433,64060.98947552123
81130.08803707347,76973.34084077219,68818.01690105576
81130.08803707347,76676.22902265695,64225.92367033196
