Najlepsze,Srednie,Najgorsze
92746.45917406894,68683.30915571186,34107.42565157797
96551.95433071657,73925.83776206916,32992.89494682741
98633.90021839147,76591.82831487808,32583.796284366574
98633.90021839147,79080.61464943177,44275.365982953095
98633.90021839147,80421.89538983021,47642.669799541676
101463.55700380729,81405.1584675226,37285.32932401146
101463.55700380729,82758.50514154308,49737.58840501073
101463.55700380729,84655.3583521359,47489.59243578841
101463.55700380729,86563.83713464113,52175.155134020504
101463.55700380729,86560.83973925411,50885.071724890935
101463.55700380729,89939.14804042639,52175.155134020504
101463.55700380729,91977.37949742058,48699.25010936316
101463.55700380729,91355.93237718908,52175.155134020504
102368.24829014772,98120.77065695469,52175.155134020504
103039.26330452925,101418.48148533842,97087.47949865626
103636.85577614675,101386.32915906463,92225.87047923269
103636.85577614675,101553.42889900041,90827.40886512294
103636.85577614675,102025.54316776249,91853.71240979753
104571.1038085295,102953.79331127559,96626.39405684013
104025.26054086033,103460.64841003875,99067.83135459428
104380.93247350567,103600.54695729885,98842.1322331545
104899.62718688598,103636.76351362323,96916.09788230615
104628.85946100185,103650.36791376332,96256.88379695069
104380.93247350567,103793.67157421121,94462.15660492453
105044.99793606348,103978.13049538754,94477.29371965177
105462.7779030613,104311.37375532479,96256.88379695069
105572.44972592808,104460.40900914172,100149.83493856638
106090.35555752461,104710.83855527556,97064.38404702656
106090.35555752461,105028.15063167932,100219.89068798407
106622.3654075804,105326.10212889507,102381.39775015277
106718.60906712143,105697.19784836947,100636.33964460823
108017.63547681583,106038.23088106442,98553.30490707567
108017.63547681583,106056.70730938294,100777.02337971506
108017.63547681583,106089.45557596681,98673.53847012731
108017.63547681583,106549.60038925389,98154.70672882991
108017.63547681583,106941.16947374026,101732.97427592395
108070.37249591893,107037.31109245346,100761.03849232808
108017.63547681583,107103.18545941952,101196.24277928716
108017.63547681583,107097.99209749221,99557.42587132865
108200.10349909391,106956.93430582529,100296.50990634022
108035.41590691589,106613.42055055653,94721.1776103355
108389.03833291889,106669.50993924441,98074.33015129785
108568.23611179093,107673.37980618147,101732.97427592395
108568.23611179093,107810.03583240171,102252.83126146745
108389.03833291889,107820.75570588921,103075.69755770377
108846.24918907724,108117.98965053358,96051.75257387926
108846.24918907724,108344.60163268718,105152.20165179286
109704.84739934464,108331.54529346708,104985.89804927842
109704.84739934464,108354.15580769531,101858.67771647722
109704.84739934464,108372.54631663309,104759.76233305856
109704.84739934464,108232.05716746114,103291.4341089442
109704.84739934464,108299.1614825091,93717.39401093891
110249.90452848139,109187.7996077633,103255.26929022906
110424.51852257276,109495.9492387556,102142.7907513279
110701.59565724246,109677.60551440457,105336.78154514395
110888.84987912604,109681.67635550468,105372.1267132935
110888.84987912604,109829.64620934255,106148.93677319004
110888.84987912604,110246.04522434814,107925.95196454585
110888.84987912604,110384.84051308512,104441.18057602493
110888.84987912604,110403.05429228999,100748.48098546335
110911.51923512007,110435.82057161178,108253.58745883785
110911.51923512007,110585.05492180455,103606.95823769574
111754.62771385786,110658.96141217444,104851.67655582345
111754.62771385786,110494.6139476603,104718.81990483808
111754.62771385786,110433.92671641293,107673.1433230942
111754.62771385786,110768.48627651589,107986.0007744183
111813.45211333348,111042.23169771733,105505.46424601617
111982.1346714927,111215.63664611848,105821.44434077984
111982.1346714927,111391.05529154069,107604.67286910833
111982.1346714927,111534.26095441193,104806.21929645105
111982.1346714927,111766.53700660082,108914.72529608538
113188.50208137042,111953.53812374549,106318.54379068379
113462.81441430797,111977.71181455326,108460.7008858891
113462.81441430797,112012.02143928545,109242.73751682282
113545.62602286536,112177.3781760471,108925.2419437576
114583.73716686934,112695.83905510476,107903.34110152244
114583.73716686934,113379.16539699912,109093.05324221941
114583.73716686934,113431.0248177414,99990.85161014055
114583.73716686934,113398.71593986092,103633.95420445986
114583.73716686934,113334.9541979398,108993.50698779116
114583.73716686934,113445.22901491926,111033.09978192081
114583.73716686934,113373.82649908296,103346.61432088079
114583.73716686934,113290.8404985936,98958.75803919054
114583.73716686934,113254.81017230974,109088.66025581319
114583.73716686934,113316.85835086115,108064.5263592292
114583.73716686934,114020.30529597483,110680.61965783767
115037.09962940094,114559.99018565577,105263.482541339
115199.3048206307,114559.54444196503,105233.18861494458
115199.3048206307,114560.72333916031,112129.34803870131
115199.3048206307,114567.53391949815,112725.8120623828
115199.3048206307,114522.15863208025,99034.01437143945
115317.13839023245,114402.5226471418,106391.6201946555
115317.13839023245,114559.67975940343,95403.61130173507
115317.13839023245,114714.70709138847,110896.00409123232
115317.13839023245,114875.98115401967,111232.91239451546
115317.13839023245,115102.53495807567,105546.91435451616
115317.13839023245,115119.40155352723,100832.65942421107
115317.13839023245,115073.59645703614,109447.76243712504
115317.13839023245,115038.36861213428,110577.90431459068
115522.98390691765,114928.11658975913,110711.85217836947
