Najlepsze,Srednie,Najgorsze
39117.88779373787,18743.788257649972,-31910.662918827293
40705.62038464194,30178.638379344768,4974.098108264123
42308.161916107136,37174.33012765946,23249.160196371813
45371.91329369649,42049.7285639822,35759.21775031113
46488.55796470986,44435.74226245926,38885.93571713782
50451.36560893332,46274.1102669414,39845.16429439046
51389.15539867567,49311.607224358355,44348.90183524094
52653.47172671997,50859.39869364882,46493.50124365587
54597.13561456889,51186.03921706857,44776.649808815746
55003.84970939374,52560.25600754514,44943.22988308316
55320.39538369061,53590.63581335401,39840.14070760013
56114.786794144384,55106.33185170305,50345.928329900235
56114.786794144384,53733.639326812576,43528.88858086932
56114.786794144384,52763.40337186167,48165.37551162521
58068.26626379083,52765.64105438131,32312.045646948536
58068.26626379083,53649.813919618195,42846.773956536934
59089.65452546617,54352.52365598035,47759.75792236276
59278.08677136951,55208.28254395332,46983.88918080012
59278.08677136951,54909.80313503309,42812.74561767261
59278.08677136951,55509.658709701645,50202.72943255207
59966.99235538737,55871.65380250823,37579.156753225034
60330.042565175994,54866.35464966697,42408.51752241557
61306.348007014494,55666.26966273172,39286.50657406489
61841.46532954344,57207.485004619964,45921.55122895168
61841.46532954344,57640.231580505584,49235.180405344516
62914.08332568484,59020.365201401335,52972.488110011
63273.92261899862,59962.88214229282,49672.48095074753
63273.92261899862,58900.15324461591,52968.55042474598
63441.00707306681,59481.52155293351,52162.32404423774
63441.00707306681,59604.16592750689,44962.811223873854
63441.00707306681,59228.841255926236,52598.446030136554
63441.00707306681,59680.09764971704,52819.89693066611
63441.00707306681,59778.81034367099,55479.26342122506
63441.00707306681,59816.06690644499,54290.65317239522
63441.00707306681,59829.542015702755,47989.67637562554
63813.06543727234,60436.63032001472,53265.800532874244
63821.0403693693,60199.55306128951,42055.599858314294
63821.0403693693,59462.57926142659,50149.902875015505
63821.0403693693,60749.93707147669,55893.18725246768
64017.601233525456,60107.73415851258,54939.2185917689
64017.601233525456,59937.64946626515,53839.488960212126
64017.601233525456,60582.532254225865,53114.39144860025
64017.601233525456,61039.897317981246,52827.31518323276
64017.601233525456,60043.068087700085,51892.45816773635
64212.306367136625,61172.89379672928,55963.44218633244
64212.306367136625,60373.17060143125,53225.22304494456
64995.43658699624,60756.950951495186,56829.601792419126
64995.43658699624,61519.466543807386,55401.67367636319
64995.43658699624,61331.06389726503,53761.460759046895
65529.171636430896,61376.56250022102,46612.388877206286
66869.57939683995,61904.48121499083,53529.31050209827
66869.57939683995,61944.02124826816,56313.26833372144
66869.57939683995,63041.44335804952,58628.81667291701
67205.58624352417,63091.735324861824,59146.63436718236
67249.44027761563,63499.519347726826,52655.01353128245
67249.44027761563,64284.12353673857,56204.33572688443
68315.08100669227,63720.60107805335,55765.225818253624
68376.19426493911,64309.268608100516,55909.79251757703
69311.32675819828,64460.10841878108,58012.04191135789
69311.32675819828,65712.1748786797,61184.412552570815
69311.32675819828,65864.53334542802,60918.47958971115
70194.12714500554,66105.7337295508,46297.74479117857
70194.12714500554,65553.0516928671,58058.550559652096
70713.39736285055,66685.898218526,47180.54517798583
70713.39736285055,64828.2498837337,55881.85436467994
70713.39736285055,66896.4956359854,51898.75536929753
70713.39736285055,67429.52414840698,60416.79470069018
70713.39736285055,67304.71594233108,61574.45984435721
70793.61213538921,67191.17507440437,56452.31176026016
70793.61213538921,66220.9139165533,58650.311791898675
70793.61213538921,67275.59297182808,59270.26874603818
70793.61213538921,67462.8239180657,62354.43954932743
70793.61213538921,66681.60996290468,53891.616115814
70793.61213538921,66855.88279232847,52437.849518589755
70793.61213538921,66783.03605518212,58860.00698064384
70793.61213538921,67159.87795720214,61055.8535930708
70793.61213538921,67321.36863048468,63613.63908707024
70793.61213538921,66847.3009985693,60213.16692933644
70793.61213538921,67137.5445563535,61534.06577040244
70850.89851650027,67084.70727728787,58546.73537266356
70918.7067869466,67034.81223651487,53631.68772683474
70918.7067869466,67595.22609036276,59723.14634912188
70918.7067869466,66957.08919940455,42867.67758201189
71120.44693096088,67476.11970269849,57580.544368583905
71120.44693096088,66814.44698206875,62234.20480394471
71120.44693096088,67949.59955971595,58242.79183618576
71127.83576996389,66796.53400615277,59109.10711879155
71127.83576996389,67276.2846274687,62623.76798102881
72109.98622519977,67732.02857807322,56556.844571776215
72109.98622519977,68016.90054526506,61744.716479766
72109.98622519977,67849.6628615959,59504.32717127309
72367.64931804604,67929.96348906713,55570.02548646968
72367.64931804604,67661.26795575379,62945.12342425726
72367.64931804604,68298.95649390829,53724.96936304717
72367.64931804604,68377.55607603646,44465.396679699
72367.64931804604,68847.31108859715,62956.4004458593
72367.64931804604,68439.59938499992,61969.53197534865
72789.47421136804,68614.654687193,64214.90035871221
72789.47421136804,68934.16701495023,58859.163351656236
73177.82596351294,69031.07498827226,57933.92949459283
