Najlepsze,Srednie,Najgorsze
44032.19541847377,19241.27678694253,-21818.0204903345
47018.57624846963,21265.99019418108,-17061.61849898423
47018.57624846963,22497.134452068618,-22341.651097005888
49611.66822680864,23896.72733453193,-15523.606783477677
51337.58486111856,24381.06032861416,-9371.772651420993
51337.58486111856,25750.68787642575,-13137.264663014459
51337.58486111856,26173.786510506954,-8241.929020542026
49804.27917283422,27426.194251298366,-13137.264663014459
49705.04869364402,30450.98837866018,-3529.9356647392415
50293.15679363265,32085.338909257553,-6969.627015821738
49568.90856334417,33685.425793178794,-2456.205425785185
51695.915110278875,35423.10541450055,-1005.7382112869964
53517.883253230706,37045.62537024401,-1820.1649138539215
51319.90446639245,38880.0698144575,10397.724008243269
53185.88042806378,40779.98385169339,11087.242487121912
55446.164234051095,43152.33954340877,15194.442129802512
55446.164234051095,45018.36901025611,22213.59335234134
57283.03774313452,46817.40583803011,26940.795486693634
57283.03774313452,48426.57466315033,31890.99382129115
57283.03774313452,49393.12692517761,30936.26035291249
58529.76431740427,50525.08807900846,33876.23270695738
58566.488392907006,51311.90656759587,35653.88942419103
58566.488392907006,52377.98965466627,36893.33418774647
58968.43866137571,53008.827539525424,33919.2897586052
59471.02433794465,53879.491261913914,40444.02999703561
60738.763735943176,54559.909162215125,34587.55126649824
60789.17305719045,55050.03491590986,40972.88465197981
60871.65899251219,55220.98212739045,33624.18837847709
60717.89753574463,55872.59577712449,39108.742558528225
61412.5855425314,56165.07169910794,43751.27022173661
60071.29286234702,56448.81915386915,40455.66527864136
60852.391735206016,56950.64758373716,36185.30162400365
61539.99396096858,57461.10994806389,41810.78954628829
61161.769339007056,57535.203993055045,45220.67872350989
62235.665972888375,57822.1957305013,36135.53303753085
62235.665972888375,58034.267969066575,44793.33332344883
62235.665972888375,58363.07378212858,40212.589877094186
64824.959348633114,58765.81063528227,46031.9855401191
64824.959348633114,59233.989973976546,45793.22677442842
63197.51564247894,59593.577865375875,49352.75896339348
64023.22575746752,59864.982177455735,49555.74761850228
63867.197497344656,60039.71032961492,49435.23349198923
65654.41868123447,60452.01482420908,47261.30626497412
64391.96655518651,60702.04784510065,42739.191069419256
65103.93550417766,60901.61252970632,48704.93512762117
65103.93550417766,61347.61209548411,49816.5722265256
65914.23973735589,61492.437836180776,47602.46137230193
65877.6074676489,62010.667972658455,46872.08885033612
66177.981684121,62359.670999858885,42801.99648495786
66656.71541935112,62586.16529268715,49361.31541752697
66797.40836225293,62821.51830414443,41643.61005404615
66797.40836225293,63161.94147993836,50417.39345433716
66797.40836225293,63459.97775056646,48466.230101347144
66751.0937495644,63722.159426696526,46659.72222713308
67067.31156606221,64047.21324573182,48846.7180981721
66830.57422797114,64460.04279715989,51561.36140635862
67498.57794496791,64605.81724975613,53872.95488010215
68075.25039317229,64830.584822702345,50532.9441674187
67429.19953136159,65094.046265227356,47366.799761003225
68239.69859702431,65441.599634686085,54992.39588395514
67649.23811650985,65416.54241832735,45879.88987643725
67663.99478050937,65641.87130169274,47728.124591035375
67733.51749956427,65782.8939101605,48927.340006489394
68020.9879145415,65900.52745229348,53883.62658755321
68020.9879145415,66028.21359953393,49404.39377850009
