Najlepsze,Srednie,Najgorsze
-9936.443163623502,-15523.901786576853,-19509.54232555561
-9936.443163623502,-14070.342781589177,-18790.588532253496
-8367.52656462838,-12902.11376679066,-17639.917519879204
-7768.648065479527,-11967.745668458816,-16359.01270067347
-7768.648065479527,-11086.66889340707,-16023.948921437517
-7103.470537967816,-10334.016575041978,-15367.894564643666
-7103.470537967816,-9651.176501292679,-13770.059413213698
-6970.889269604919,-8982.014735732568,-13408.670944538513
-6127.306325248897,-8161.368233089371,-12869.697239384914
-6127.306325248897,-7373.703903538218,-11589.680803527248
-5599.021285766514,-6986.051629927361,-9570.019973328937
-5208.278644475795,-6662.819281604047,-8918.136539396699
-5208.278644475795,-6256.870673667314,-7644.255553134342
-4616.455623105874,-5868.908151319459,-8945.066849525807
-4616.455623105874,-5385.92462111297,-7140.2706616085125
-4200.451418549161,-5173.140341552332,-8300.636181535396
-4200.451418549161,-5025.54077782219,-7659.990826555993
-3206.347263867967,-4751.917148202814,-6383.307337433023
-2892.026875379688,-4421.95906613962,-7168.3563212767
-2892.026875379688,-4310.036741151607,-7705.228037831996
-2601.649535882181,-4222.985474045085,-6263.849460733527
-2601.649535882181,-3806.1368099914453,-6221.85634828388
-2601.649535882181,-3130.7092782647587,-7064.3474702525455
-2136.684052059376,-3124.516865980353,-5245.492718655736
-2136.684052059376,-2798.8151009095,-5270.4575484389425
-1935.449598248024,-2604.648394068815,-5927.740585611136
-1935.449598248024,-2557.384549397078,-5974.986540540893
-1857.3512913098366,-2365.7333151784514,-4755.287271263114
-1723.3063116846588,-2180.107771236415,-4954.196731940803
-1443.9735509351176,-2132.618436468599,-4510.65155805281
-1443.9735509351176,-2108.9778106550616,-5639.2132053353125
-1443.9735509351176,-1957.995442140919,-4797.590240145026
-1443.9735509351176,-1709.0678868032805,-5146.024923543777
-1432.4547477592732,-1498.5772531432924,-4871.518939898713
-1245.976584117776,-1455.7352295785984,-4908.081244384568
-1245.976584117776,-1457.2988865901664,-2693.362468815023
-1245.976584117776,-1487.8467485920712,-5720.166436009498
-1245.976584117776,-1461.3578254592267,-2807.8836152147705
-1245.976584117776,-1458.1200455453752,-4987.27078495461
-1245.976584117776,-1499.4822475733288,-3296.7010708861308
-1139.147952490317,-1534.5692630987157,-4675.653135763481
-1139.147952490317,-1629.5890248203937,-3311.1367207565927
-1139.147952490317,-1702.5541393790115,-4093.787437711824
-1139.147952490317,-1695.1364650015284,-4971.537324272387
-1139.147952490317,-1462.0996702333582,-4029.981318131424
-1139.147952490317,-1410.0349421458932,-4409.371339589343
-1044.4099491920497,-1467.5970065703107,-3601.1583305805434
-1044.4099491920497,-1504.8844860867364,-5928.659330671224
-1044.4099491920497,-1591.7708071482223,-3471.321135907325
-1044.4099491920497,-1418.0641736143739,-3536.1014353279934
-930.5025629044776,-1311.6470084622347,-4415.228682644582
-784.9783596421858,-1398.902155871527,-4328.997781579936
-784.9783596421858,-1460.665187228829,-4063.0849197998577
-784.9783596421858,-1480.971905674864,-4021.3178509620375
-784.9783596421858,-1432.923553351772,-4275.759651577686
-784.9783596421858,-1346.9097790628907,-4724.930694830422
-784.9783596421858,-1110.7266483452945,-4635.667370519561
-784.9783596421858,-1126.3069917310538,-3317.9390292462303
-784.9783596421858,-1104.6996167739117,-3798.078335614493
-784.9783596421858,-1224.2475855011846,-3849.746874451699
-784.9783596421858,-1314.8895193814105,-4629.243996114725
-622.4412093551382,-1189.8222823568124,-3109.029241853237
-576.33297005635,-817.1920402238991,-2377.3500200546187
-576.33297005635,-794.6814820917705,-3514.8380823987427
-576.33297005635,-782.0422396669986,-3763.5084688581373
-576.33297005635,-728.0359134150351,-3014.252639975861
-576.33297005635,-625.210941749313,-3045.8880426312753
-99.40255274366064,-591.4260092538744,-2730.367729486592
-99.40255274366064,-591.6450523827997,-2507.6422125437384
-99.40255274366064,-580.0696755274847,-4286.980773743104
-99.40255274366064,-536.783810637799,-3253.7581747862423
-99.40255274366064,-379.99522555397203,-4623.389612277093
-99.40255274366064,-138.0139580321356,-3034.8236860960824
-99.40255274366064,-110.44099956093594,-4254.365499287025
-99.40255274366064,-111.89659885327299,-3724.727535854032
112.07234551590591,-102.9734802647813,-1678.314806172064
112.07234551590591,-106.44514093020342,-2768.8655970653854
112.07234551590591,-104.59829164049845,-2760.9816666800143
112.07234551590591,-107.60581874655318,-3212.1094815197066
188.27603130052012,-71.72533470059082,-3981.4558787988826
188.27603130052012,32.67283989749381,-3840.5886448687415
188.27603130052012,74.41939230791493,-1890.5453930777294
188.27603130052012,44.13215530642238,-2547.3422841053507
217.354830750548,32.54529355151259,-2110.275586837499
282.96575690951795,21.69715353046034,-3513.2526375944653
282.96575690951795,-13.05745889553848,-1898.647176181028
388.24824214416367,-68.29622678507157,-2719.4563699065875
388.24824214416367,7.888404379192447,-3201.7812793949743
388.24824214416367,180.8543089823584,-2846.8531771000926
388.24824214416367,358.023200990977,-2003.5631884765644
388.24824214416367,375.11343459531355,-2706.5514167826477
717.4004421631507,372.93338836044313,-2480.0960468752673
388.24824214416367,373.6687817956989,-1804.3190469068286
388.24824214416367,376.3696117247381,-3586.7176610945826
580.626455308593,376.1933495940863,-2377.1956779805405
580.626455308593,371.98437483953495,-3638.8617637768803
580.626455308593,360.9547896830683,-4579.56555353399
465.84166850809197,358.0791064020475,-3784.9813422722364
465.84166850809197,372.3535364760668,-3432.8838275479757
465.84166850809197,374.59018683715834,-867.7485418151991
